"throughfall.mm" "gross.prec.mm" "obs.date" "period" "funnel.id" "funnel.X.m" "funnel.Y.m" "canopy" "abs.distance" "rel.distance" "tree.id" "tree.X.m" "tree.Y.m" "species" "tree.height.m" "tree.dbh.cm" "crown.radius.m" "crown.beginning.m"
"64" 0 0.8 "2006-08-25" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"65" 0.05 2 "2006-05-31" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"66" 0.4 5 "2006-08-28" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"67" 0.2 2.2 "2006-08-04" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"68" 1 8 "2006-08-23" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"69" 0.6 3.8 "2006-07-08" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"610" 0.6 3.66 "2006-06-04" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"611" 0.5 2.8 "2006-05-19" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"612" 0.3 1.64 "2006-07-21" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"613" 0.8 3.8 "2006-06-01" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"614" 0.5 2.02 "2006-08-01" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"615" 5 17.4 "2006-08-30" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"616" 0.7 2.3 "2006-07-24" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"617" 0.5 1.5 "2006-08-21" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"618" 1.8 5.35 "2006-05-22" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"619" 3.2 8.62 "2006-05-17" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"620" 10 23.5 "2006-05-28" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"621" 5 10.6 "2006-07-09" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"622" 5.25 11 "2006-05-30" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"623" 27 49 "2006-08-06" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"624" 9 15.3 "2006-06-21" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"625" 11 17.3 "2006-08-07" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"626" 5 7.45 "2006-06-20" "leafed" 106 35.2520779766477 35.9191664506532 "spruce" 1.394 0.436443331246086 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"71" 0 2.8 "2006-05-19" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"72" 0 1 "2006-05-23" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"73" 0 2 "2006-05-31" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"74" 0 3.66 "2006-06-04" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"75" 0 1.2 "2006-07-23" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"76" 0 1.66 "2006-07-30" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"77" 0 0.8 "2006-08-25" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"78" 0.05 2.2 "2006-08-04" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"79" 0.1 3.8 "2006-06-01" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"710" 0.2 5 "2006-08-28" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"711" 0.6 8 "2006-08-23" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"712" 1.5 17.4 "2006-08-30" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"713" 0.4 3.8 "2006-07-08" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"714" 0.2 1.64 "2006-07-21" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"715" 0.2 1.5 "2006-08-21" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"716" 2.8 17.3 "2006-08-07" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"717" 1.6 8.62 "2006-05-17" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"718" 0.4 2.02 "2006-08-01" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"719" 11 49 "2006-08-06" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"720" 1.4 5.35 "2006-05-22" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"721" 3.2 10.6 "2006-07-09" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"722" 3.4 11 "2006-05-30" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"723" 7.5 23.5 "2006-05-28" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"724" 0.8 2.3 "2006-07-24" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"725" 10 15.3 "2006-06-21" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"726" 5 7.45 "2006-06-20" "leafed" 107 34.4360747580386 36.5799529117884 "spruce" 0.344 0.107701941139637 57 34.1687365607038 36.7964391428651 "spruce" 31.8 38.8 3.194 21.9
"81" 0 1 "2006-05-23" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"82" 0 1.2 "2006-07-23" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"83" 0 1.66 "2006-07-30" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"84" 0 0.8 "2006-08-25" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"85" 0.02 2.02 "2006-08-01" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"86" 0.05 2.3 "2006-07-24" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"87" 0.05 1.64 "2006-07-21" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"88" 0.2 5 "2006-08-28" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"89" 0.1 2.2 "2006-08-04" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"810" 0.1 2 "2006-05-31" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"811" 0.1 1.5 "2006-08-21" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"812" 0.2 2.8 "2006-05-19" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"813" 0.5 3.8 "2006-07-08" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"814" 1.2 8 "2006-08-23" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"815" 1 3.8 "2006-06-01" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"816" 7 23.5 "2006-05-28" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"817" 1.6 5.35 "2006-05-22" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"818" 1.2 3.66 "2006-06-04" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"819" 6 17.4 "2006-08-30" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"820" 3.2 7.45 "2006-06-20" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"821" 7 15.3 "2006-06-21" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"822" 4 8.62 "2006-05-17" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"823" 5.25 11 "2006-05-30" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"824" 6 10.6 "2006-07-09" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"825" 16 17.3 "2006-08-07" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"826" 47 49 "2006-08-06" "leafed" 108 39.4410631325309 32.92710124894 "spruce" 0.3865 0.107765230726335 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"91" 0 1.2 "2006-07-23" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"92" 0 0.8 "2006-08-25" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"93" 0.05 1 "2006-05-23" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"94" 0.4 5 "2006-08-28" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"95" 0.15 1.66 "2006-07-30" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"96" 0.2 2.2 "2006-08-04" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"97" 0.2 2.02 "2006-08-01" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"98" 0.2 1.64 "2006-07-21" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"99" 0.3 2.3 "2006-07-24" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"910" 0.2 1.5 "2006-08-21" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"911" 0.3 2 "2006-05-31" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"912" 0.5 2.8 "2006-05-19" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"913" 2 8 "2006-08-23" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"914" 1 3.8 "2006-07-08" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"915" 1.4 3.8 "2006-06-01" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"916" 2 5.35 "2006-05-22" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"917" 1.4 3.66 "2006-06-04" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"918" 9 23.5 "2006-05-28" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"919" 7 17.4 "2006-08-30" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"920" 3.8 7.45 "2006-06-20" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"921" 9.5 15.3 "2006-06-21" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"922" 5.5 8.62 "2006-05-17" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"923" 12 17.3 "2006-08-07" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"924" 8 11 "2006-05-30" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"925" 8 10.6 "2006-07-09" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"926" 39 49 "2006-08-06" "leafed" 109 40.1053060682407 34.4919594924751 "spruce" 2.0865 0.58176495190297 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"101" 0 1.2 "2006-07-23" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"102" 0 0.8 "2006-08-25" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"103" 0.05 1 "2006-05-23" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"104" 0.2 2.02 "2006-08-01" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"105" 0.2 2 "2006-05-31" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"106" 0.2 1.64 "2006-07-21" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"107" 0.6 2.8 "2006-05-19" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"108" 0.5 2.3 "2006-07-24" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"109" 1.2 5 "2006-08-28" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1010" 0.4 1.66 "2006-07-30" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1011" 0.4 1.5 "2006-08-21" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1012" 0.6 2.2 "2006-08-04" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1013" 1.2 3.8 "2006-06-01" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1014" 6 17.4 "2006-08-30" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1015" 2 5.35 "2006-05-22" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1016" 3.2 8 "2006-08-23" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1017" 1.5 3.66 "2006-06-04" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1018" 4 8.62 "2006-05-17" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1019" 1.8 3.8 "2006-07-08" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1020" 12 23.5 "2006-05-28" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1021" 9 17.3 "2006-08-07" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1022" 29 49 "2006-08-06" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1023" 4.8 7.45 "2006-06-20" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1024" 10 15.3 "2006-06-21" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1025" 7 10.6 "2006-07-09" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
"1026" 8 11 "2006-05-30" "leafed" 110 40.5741834346241 35.596565311441 "spruce" 3.2865 0.916352990380594 56 39.2900455474415 32.5713261247481 "spruce" 36.4 57.3 3.5865 18
